name,text,sentiment,,,,,,
flamearts,LOCK IN,,,,,,,
balennnci,omg,,,,,,,
unobxndz,OUUUUUUUUUUUUU,,,,,,,
smileyywf,hollon,,,,,,,
th3e0_,DAVE BLUNTS FLOW FIRE GANG,,,,,,,
reepurr,LOL ͏,,,,,,,
ynwjah,LMAOAOAOA,,,,,,,
kiruta999,LO,,,,,,,
oh_hershey,whatt,,,,,,,
eddyndski,oh shit,,,,,,,
itsgrim_tv,LMAOOO,,,,,,,
flamearts,LOL LOL,,,,,,,
smillyy_,LOL,,,,,,,
tha808assassin,LMFAOOO,,,,,,,
callthecoronerr,LOL,,,,,,,
snovazzz,wtf],,,,,,,
flamearts,LOL,,,,,,,
avcadoz,LOL,,,,,,,
ilywockytv,need more tune for that part,,,,,,,
cammoschetti,LOL,,,,,,,
c4kmg,LO,,,,,,,
5forevrr,uhh,,,,,,,
nle_kel,mmmmmm,,,,,,,
ynwjah,LMAOAOAOOOOO,,,,,,,
unobxndz,MMM,,,,,,,
ni6ck,LOL,,,,,,,
cammoschetti,LO,,,,,,,
dabergoatfloat127,“We wear Quater zips no room for that Tech fleece”,,,,,,,
unobxndz,MMMMMMMM,,,,,,,
majin_matt,IAGL KEEP THIS,,,,,,,
kharlid,huh,,,,,,,
fjgold,pfft,,,,,,,
senxubean,KEEP GOING MAXWELLLL😩😩😩😩😩😩😩,,,,,,,
majin_matt,LMAOOO,,,,,,,
unobxndz,HOLLON,,,,,,,
1tazszn,nine vicous ahh bear,,,,,,,
avcadoz,pfft,,,,,,,
drsossa,OOOOOOOOOOOOOO,,,,,,,
chr2rt,bro,,,,,,,
hotwheee,...,,,,,,,
flamearts,STOP SMOKING LOL,,,,,,,
joeycarrot_,breathe nih,,,,,,,
hauntedmilll,omggg,,,,,,,
kwamboslice,RACKS IN MY POCKET THIS THE MONEY DANCE,,,,,,,
1tazszn,beat,,,,,,,
smillyy_,this beat so ass LOL,,,,,,,
vikgonnabegr8,OK 👍,,,,,,,
alreadyadaam,THIS GOTTA BE TOP 3 ONG,,,,,,,
ynwjah,?,,,,,,,
yotruuuly,LMFAO,,,,,,,
inlovewithcats__,in the srt feel like I’m flying to the moon,,,,,,,
reepurr,LOL,,,,,,,
senxubean,I can hear it tho],,,,,,,
1xgabe,keep that flow,,,,,,,
smileyywf,mute that flow,,,,,,,
flamearts,DONT SMOKE LOL,,,,,,,
majin_matt,uh,,,,,,,
tajirr4_,5 star,,,,,,,
1tazszn,nine vicous ahh beat,,,,,,,
eddyndski,catch my breath was hard,,,,,,,
jayvstheworld_5star,BROO,,,,,,,
seagovillian,can’t LEAVE THE DRANK ALONEC,,,,,,,
fishysnchips,NO,,,,,,,
nkaicommm,OKKKK,,,,,,,
imperlai,BRO,,,,,,,
drsossa,CALM DOWN BUT THIS FLOW FIREEEEEE,,,,,,,
spazzoutty,OMGGG,,,,,,,
jrthegoat2121,I FW THO,,,,,,,
5stargstp,in that tinted wag i need to go drifting,,,,,,,
imperlai,dis beat is ass,,,,,,,
edgarsanxx,Fire,,,,,,,
majin_matt,I’m smokin rn 😭😭🤣,,,,,,,
seagovillian,CANT LEAVE THE DRANK ALONEEEE,,,,,,,
fishysnchips,LOL,,,,,,,
imperlai,nah,,,,,,,
pbmftj,MODS PIN lil bitch i dont wanna date i just wanna fuck you for the night,,,,,,,
vikgonnabegr8,Okayyy,,,,,,,
nkaicommm,KEEP THE FLOW,,,,,,,
dabergoatfloat127,Last week with baby glitch then I did my dance,,,,,,,
scam_ebtx,sober music,,,,,,,
wushuwane,lay off the drugs man,,,,,,,
wockmark,"he’s 0-2 in the last couple days , did he lose his touch",,,,,,,
saikozm,@dabergoatfloat127 😔,,,,,,,
nkaicommm,KEEP THE FLOWWWW,,,,,,,
vikgonnabegr8,😭😭😭😭😭,,,,,,,
smileyywf,dave blunts flow pfft,,,,,,,
bblyoungboy123,hennessey,,,,,,,
flamearts,this what weed does LOL,,,,,,,
officialdestin97,🔥🔥🔥🔥🔥🔥🔥,,,,,,,
kenziepov,hell no,,,,,,,
teenx010,67,,,,,,,
chr2rt,LOL,,,,,,,
dolladollacck,bro hes tweaking,,,,,,,
imperlai,more autotune,,,,,,,
ni6ck,AYY,,,,,,,
vikgonnabegr8,Huhh??,,,,,,,
majin_matt,SUMN SUMN FLEW FRANCE 😭😭🤣,,,,,,,
vikgonnabegr8,😭😭💀,,,,,,,
imperlai,he need more autotune,,,,,,,
qoasn,...,,,,,,,
qoasn,@imperlai fuck no,,,,,,,
heistim,they got you huh,,,,,,,
fishysnchips,CiGrip,,,,,,,
mizcoded,this mf has 6 bars in 30 minutes LO,,,,,,,
5cameos,stop jumping,,,,,,,
chr2rt,u look so silly bro LOL,,,,,,,
fleeaficanboy,plaqueboyPBM,,neutral,0.6305675506591797,,,,
0bskur3,LOL],,neutral,0.8071523308753967,,,,
buckiii_,this yeat flows not 9,,neutral,0.6414003968238831,,,,
callthecoronerr,LOL ͏,,neutral,0.745840847,,,,
xopbull3ts,DROP THIS,,neutral,0.6346735954284668,,,,
bbymoney555,?,,neutral,0.7021128535270691,,,,
6miqo,switch the flow u sound Mario Judah,,neutral,0.5027526021003723,,,,
eddyndski,NIGGA NO,,negative,0.5295597314834595,,,,
n4rcisslst,NOOO KEEP IT,,neutral,0.7683234214782715,,,,
setsuko_kuroe,pull up dick out slangin im tryna catch me a buff man,,neutral,0.7048506736755371,,,,
prodjones,keep the line,,neutral,0.6116822361946106,,,,
jorto1234,KEEP THAT,,neutral,0.6048478484153748,,,,
slizyxx,say something about japen type shi,,neutral,0.47319453954696655,,,,
transcndeur,indian engineer on god,,neutral,0.7550333142280579,,,,
amiriothegreat,provocative?,,neutral,0.7517880797386169,,,,
whereisace00,SOUTH OF FRANCE,,neutral,0.9094909429550171,,,,
hightidezay,paris france ????,,positive,0.6592309474945068,,,,
drsossa,bro the line was fine,,neutral,0.8241601586341858,,,,
joeycarrot_,one guy btw,,neutral,0.6464595198631287,,,,
n4rcisslst,u getting one guyed bruh,,neutral,0.66499263,,,,
scam_ebtx,@6miqo 😂😂😂😂😂,,neutral,0.8787834048271179,,,,
0bskur3,DROP THIS ON SOUNDCLOUD TNITE,,neutral,0.654607892,,,,
numbasevn,nigga paris is in france,,neutral,0.5747028589248657,,,,
thaliarealm,watchtime!,,negative,0.5551134347915649,,,,
wushuwane,niggas in paris is a bar,,negative,0.7279336452484131,,,,
ni6ck,yo stop getting one guyed,,negative,0.5071413516998291,,,,
fishysnchips,leave it the same,,neutral,0.5817477107048035,,,,
tonytamagotchi,yeah that was the one,,positive,0.9800004959106445,,,,
mrtrentt,it was literally good bro,,neutral,0.47635549306869507,,,,
fishysnchips,yea,,neutral,0.6934184432029724,,,,
flamearts,the chain LOL,,neutral,0.6823427677154541,,,,
1shotprod,ITS PROVOCATIVE,,neutral,0.5947427749633789,,,,
explicitjayyy_,KEEP THAT OINE,,negative,0.6817247271537781,,,,
thenotoriouq,NIGGAS NEED DICITIONARIES LOL,,neutral,0.5860224366188049,,,,
unobxndz,KEEP IT,,positive,0.45985865592956543,,,,
lllsticklll,"yo @plaqueboymax I’m great white shark , u just a small fry ,",,neutral,0.4846343696117401,,,,
vikgonnabegr8,Tuffff,,negative,0.6381800770759583,,,,
seagovillian,shit hard,,negative,0.5338988304138184,,,,
zayhardaway1,why listen to a n wit no hit,,positive,0.9119988083839417,,,,
toylettreat,youngbloods pcnetworkHappycat pcnetworkHappycat,,negative,0.8559373617172241,,,,
yyoungmoney,trash one guy,,positive,0.6255562901496887,,,,
actheprince,man with a plan,,neutral,0.7422177195549011,,,,
ynrqv,shamnycSLOB,,neutral,0.6811547875404358,,,,
thepaffchairman,ME?,,neutral,0.5860224366188049,,,,
acboutabag,KEEP IT,,neutral,0.6116822361946106,,,,
tonytamagotchi,KEEP THAT,,neutral,0.5766512751579285,,,,
cboooog,She told me she like sushi take a first class trip to Japan,,neutral,0.735475481,,,,
dabergoatfloat127,“We wear Quater zips no room for that Tech fleece”,,positive,0.8376001119613647,,,,
stableronaldo,AYYY,,neutral,0.7299821972846985,,,,
prodbyichiss,ADD A BEAT SWITCH,,neutral,0.48575854301452637,,,,
actheprince,MAN WITH A PLAN,,negative,0.5353205800056458,,,,
poloosolo0,IMMA FLY HER OUT THE COUNTRY TAKE HER TO JAPAN,,neutral,0.5070591568946838,,,,
n4rcisslst,SOB,,neutral,0.5192692279815674,,,,
vikgonnabegr8,Harddd,,neutral,0.7377243041992188,,,,
kiruta999,LO ?,,positive,0.47932350635528564,,,,
fishysnchips,LO,,neutral,0.566257656,,,,
unobxndz,MMMM,,negative,0.6751843094825745,,,,
leafy_beans420,y r there so many ads,,neutral,0.6480287909507751,,,,
ni6ck,slow downnn,,neutral,0.4548981785774231,,,,
ynwjah,LOL,,neutral,0.6377091407775879,,,,
onewaytau,FIRE,,neutral,0.4548981785774231,,,,
joeycarrot_,LOL,,neutral,0.5087925791740417,,,,
n4rcisslst,LMAO,,negative,0.9307820200920105,,,,
klayer63rd,he hit me for a feature bitch fuck that mans,,positive,0.47932350635528564,,,,
smillyy_,LO,,neutral,0.5319837927818298,,,,
yyoungmoney,LMAOOO,,positive,0.5860040783882141,,,,
fishysnchips,LO teehee,,neutral,0.6297749280929565,,,,
hightidezay,@stableronaldo,,positive,0.5976989269256592,,,,
hemancc,PIECE,,neutral,0.7369013428688049,,,,
actheprince,SOMETHING ABT MAN WITH A PLAN,,neutral,0.4548981785774231,,,,
ovoshyy,LOL,,neutral,0.4548981785774231,,,,
sheezy098,LOL,,neutral,0.6427145004272461,,,,
ohkacey33,@stableronaldo STROKES @stableronaldo STROKES @stableronaldo STROKES  ͏,,neutral,0.744947612,,,,
ni6ck,@stableronaldo plaqueboyBoyslowdown,,neutral,0.5451080203056335,,,,
burgers305,BAR,,positive,0.5604020357131958,,,,
coreydrl,yoo wats good 5,,neutral,0.6386011242866516,,,,
smillyy_,@stableronaldo FutureMan,,positive,0.8393921256065369,,,,
stableronaldo,AYY,,neutral,0.596924365,,,,
lilbreasttt,L ad,,positive,0.47932350635528564,,,,
fishysnchips,LO,,negative,0.8990023732185364,,,,
valorwrld999,@lllsticklll mods ban this nigga,,neutral,0.48575854301452637,,,,
actheprince,MAN WITH A PLAN,,neutral,0.4937525987625122,,,,
ynwjah,LMAOAOO,,neutral,0.7001420855522156,,,,
adrianthewunnnnnn,I’m with stable he just finished jerkin me @plaqueboymax,,neutral,0.8216535449028015,,,,
joeycarrot_,PeteySlowdown @stableronaldo,,neutral,0.746035099,,,,
adxyoda,keep that line,,negative,0.47375422716140747,,,,
vikgonnabegr8,Getting me hard fs,,neutral,0.5224594473838806,,,,
onewaytau,IT DO,,negative,0.8298014402389526,,,,
yyoungmoney,this stable nigha wanna force himself a bar so bad,,neutral,0.584213138,,,,
ermlex,pfft,,neutral,0.4548981785774231,,,,
callthecoronerr,LOL,,negative,0.8570466637611389,,,,
saniroaches,shit kinda sound like dave blunts nigga,,neutral,0.639155924,,,,
neverrfold,silkyFunny,,neutral,0.4880485534667969,,,,
fishysnchips,LMFAO @stableronaldo,,neutral,0.4548981785774231,,,,
mawkywobbles,LOL,,neutral,0.5635140538215637,,,,
ilovexpill,😂😂😂,,neutral,0.6414003968238831,,,,
reepurr,LOL ͏,,neutral,0.4548981785774231,,,,
sircybah,LOL,,neutral,0.7174431085586548,,,,
adrianthewunnnnnn,I’m with stable he just finished jerkin me @plaqueboymax Og,,neutral,0.4548981785774231,,,,
tbhchillin,LOL,,neutral,0.6617120504379272,,,,
dabergoatfloat127,"“We wear Quater zips no room for that Tech fleece”,,",,negative,0.6413882374763489,,,,
luhxskii,MY PANTS KEEP FALLIN FROM ALL THESE BANDS,,positive,0.4765153229236603,,,,
woefc,LOOLOLOLOLOLOLOL,,positive,0.5046018958091736,,,,
flamearts,LOL LOL,,neutral,0.6715976595878601,,,,
yoharmony,Indian,,negative,0.5400263071060181,,,,
alwaysadam,you deleted the adlibs,,positive,0.6675707101821899,,,,
stableronaldo,im with stable he da MANN,,neutral,0.5875949859619141,,,,
inlovewithcats__,silkyManOfSnot,,neutral,0.7077957987785339,,,,
wait4thesorry,plaqueboyDabo plaqueboyDabo plaqueboyDabo,,negative,0.5508500337600708,,,,
yotruuuly,say who let niggas in paris,,neutral,0.7805092930793762,,,,
palacrios,lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown,,neutral,0.6954181790351868,,,,
stbl_a1den,@stableronaldo son sob,,neutral,0.7297826409339905,,,,
adrianthewunnnnnn,I’m with stable he just finished jerkin me @plaqueboymax odor,,neutral,0.47362178564071655,,,,
chr2rt,then we take ya bitch to japannn,,negative,0.6242358684539795,,,,
ynrqv,ynrkalLMFAOOO ynrkalLMFAOOO ynrkalLMFAOOO ynrkalLMFAOOO,,neutral,0.4548981785774231,,,,
demoishim,LOL,,neutral,0.786842942,,,,
dabergoatfloat127,“We wear Quater zips no room for that Tech fleece”.’,,positive,0.554490864,,,,
robtoooraw,she gone fly spirit like she caught the Holy Ghost,,neutral,0.5319837927818298,,,,
splifffps,LMAOOO,,negative,0.8436784744262695,,,,
scam_ebtx,how can you say that and get mad with content bars,,neutral,0.7228260040283203,,,,
ni6ck,im wit stable and he an indiyaann,,negative,0.5609091520309448,,,,
5forevrr,nigga said AYY,,neutral,0.4319012761116028,,,,
vikgonnabegr8,Tufffff,,positive,0.8002612590789795,,,,
fishysnchips,AYY LOL,,positive,0.6859821081161499,,,,
5cameos,he da man,,negative,0.5451239943504333,,,,
bookcase,shit sound like tae,,negative,0.7702617049217224,,,,
hemancc,FHWACK,,neutral,0.514829159,,,,
jayvstheworld_5star,lmaoooo,,neutral,0.7385111451148987,,,,
llamxa,@stableronaldo wha,,neutral,0.5394999980926514,,,,
fatboygoo,mmmm,,neutral,0.5499863624572754,,,,
yunggwan_,@lllsticklll gang u going places,,neutral,0.7873295545578003,,,,
niceharris,@stableronaldo We need a Do Not Redeem remix,,neutral,0.5970026850700378,,,,
cay5star55,@stableronaldo plaqueboyDontaislowdown plaqueboyDontaislowdown plaqueboyDontaislowdown,,neutral,0.6156468987464905,,,,
poloosolo0,imma take her out the country fly her to japan,,neutral,0.6648285984992981,,,,
yyoungmoney,@stableronaldo FutureMan FutureMan,,neutral,0.8165881037712097,,,,
jayvstheworld_5star,bro ron,,negative,0.7980197668075562,,,,
hemancc,FHWUCK,,neutral,0.47530996799468994,,,,
kr0wnzyy,ass,,neutral,0.53313148,,,,
flamearts,@stableronaldo go get more trophies on clash,,negative,0.9030343294143677,,,,
bookcase,shit sound like t@e,,neutral,0.4910937547683716,,,,
xdylo,"bentayga going crazy, steppin out with flareee",,neutral,0.5260844230651855,,,,
sircybah,LMAO ron,,neutral,0.7397525310516357,,,,
n4rcisslst,pin,,neutral,0.7922754287719727,,,,
palacrios,lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown lacySlowdown,,neutral,0.7159708738327026,,,,
yotruuuly,@stableronaldo uuh,,neutral,0.48575854301452637,,,,
actheprince,MAN WITH A PLAN,,neutral,0.5812040567398071,,,,
hightidezay,W PIN,,neutral,0.7299821972846985,,,,
prodbyichiss,ADD A BEAT SWITCH,,negative,0.8907034993171692,,,,
ni6ck,@k5pi unpin dat weak ass bar...,,neutral,0.5486764907836914,,,,
bswervo18,lmao,,neutral,0.8033684492111206,,,,
helpineedwater,im with jason and we strokin our weens,,neutral,0.8483861684799194,,,,
scam_ebtx,content bars,,neutral,0.6635295748710632,,,,
fishysnchips,taJAM,,neutral,0.5066007971763611,,,,
taigh219,o,,neutral,0.5766512751579285,,,,
cboooog,She told me she like sushi take a first class trip to Japan,,negative,0.6566845774650574,,,,
lilbreasttt,@stableronaldo nerd leave,,neutral,0.6414003968238831,,,,
tbhchillin,LOL ͏,,positive,0.8664565682411194,,,,
yoharmony,"I’m with stableeeee, he the man OOOO",,neutral,0.6892188191413879,,,,
actheprince,MAN WIT A PLAN,,neutral,0.6954999566078186,,,,
ykdageneral,pause,,neutral,0.7549301385879517,,,,
unobxndz,MAX LOCK IN,,negative,0.9378752708435059,,,,
clarexvz,do not ruin this song with fucking stable bars,,neutral,0.4100951552391052,,,,
woefc,LOLOOLOLOLOLOLO,,positive,0.5548250675201416,,,,
n4rcisslst,OH YUH,,neutral,0.6228132247924805,,,,
realrobbymac,@stableronaldo lol,,negative,0.5715856552124023,,,,
lukathim,say “can’t find a nigga harder then me if so send them in”!!!!!!!!!,,neutral,0.500892162,,,,
luhxskii,NEED A BB BELT,,neutral,0.539598823,,,,
briannaadias,bro,,neutral,0.65095216,,,,
fishysnchips,taJAM AYY,,neutral,0.7459880709648132,,,,
sheezy098,crashout,,neutral,0.4084126651287079,,,,
jaiclone,😭😭😭,,neutral,0.651552141,,,,
seagovillian,MARRIED TO THESE RACKS WHY SHE KEEP TALKING ABOUT MARRIAGEEE,,neutral,0.611268938,,,,
luhxskii,Idk aftyer tha,,negative,0.8860859870910645,,,,
casamigosall,they not plaqueboy they should be embarrassed,,neutral,0.5277150273323059,,,,
vikgonnabegr8,LOCK IN,,neutral,0.35025689005851746,,,,
dreisessential,dont know who i wouldve been without my parents,,positive,0.4763703942298889,,,,
twowayforeign,5,,neutral,0.6602135896682739,,,,
flamearts,5STAR,,neutral,0.5406346321105957,,,,
adrianthewunnnnnn,I be blowing up the charts I ain’t a terrorist,,neutral,0.6755324006080627,,,,
scykira,wwwww,,neutral,0.8499600887298584,,,,
yasmeenlawal25,dwerk ͏,,neutral,0.8470707535743713,,,,
jayvstheworld_5star,@ACThePrince wrdd,,neutral,0.7906531095504761,,,,
aiyuling,@seagovillian married to the money why she talking marriage smooth too,,neutral,0.6977755427360535,,,,
actheprince,GO DOWN A OCTAVE ITS GETTING REPETITIVE,,positive,0.5,,,,
iqens,BANGER,,neutral,0.917,,,,
toylettreat,maybe ask about the amserterdam room,,negative,0.52,,,,
th3namespapi,Ts hard gng,,neutral,0.497,,,,
kiruta999,bam,,neutral,0.639,,,,
nae2playful,yrgeDance,,neutral,0.772,,,,
actheprince,go low an octave,,negative,0.638,,,,
flamearts,shit hard,,neutral,0.545,,,,
3trill,BANGER ͏,,neutral,0.594,,,,
zayhardaway1,need mo rock,,neutral,0.792,,,,
actheprince,lower octave,,positive,0.623,,,,
jude628,this chat funny asl,,neutral,0.784,,,,
actheprince,lower octaveee,,positive,0.5,,,,
ni6ck,BANGER,,positive,0.5,,,,
taigh219,BANGER,,neutral,0.436,,,,
mootygang89,The beat hard,,neutral,0.454,,,,
dede11k,BAM,,neutral,0.497,,,,
betkixd,bam,,neutral,0.636,,,,
nkaicommm,GO LOWER,,positive,0.497,,,,
flamearts,banger,,neutral,0.709,,,,
larryserl,pls post this\,,neutral,0.727,,,,
vikgonnabegr8,Running back,,neutral,0.604,,,,
seagovillian,SONG HARD THOUGH,,neutral,0.5,,,,
briannaadias,BAMM,,neutral,0.714,,,,
5iveuzis,backseat engineers,,neutral,0.538,,,,
jayvstheworld_5star,brb,,positive,0.5,,,,
nikobntz,BANGER,,positive,0.849,,,,
vaspityx,@k5pi it’s sounds like a feature that’s why I fuck with it lowkey,,neutral,0.497,,,,
yotruuuly,bam,,neutral,0.74,,,,
spookshiesty,abc rhymes,,neutral,0.835,,,,
seagovillian,ROCKSTAR ELIVS PRESLEY,,negative,0.865,,,,
1xgabe,"nigga you a bitch, yea u not mysterious",,neutral,0.519,,,,
jayvstheworld_5star,damnn,,neutral,0.746,,,,
actheprince,go lower an octave,,neutral,0.538,,,,
jayvstheworld_5star,brb,,positive,0.921,,,,
headtap_12,this hard twin ngl 🔥🔥💯,,positive,0.587,,,,
g0ldenange1,DinoDance DinoDance DinoDance DinoDance DinoDance DinoDance,,neutral,0.575,,,,
bblyoungboy123,URUS,,neutral,0.508,,,,
jayvstheworld_5star,BRUHH,,positive,0.419,,,,
dabergoatfloat127,That bam hard asl,,neutral,0.454,,,,
jrthegoat2121,BAM,,neutral,0.787,,,,
collslaws,might just go cop a pink whip (lamborghini urus),,neutral,0.589,,,,
tonyygzz,yo producer where u get that bape hoodie i been lookin for that everywhere bro,,negative,0.703,,,,
davidtheinfant,@0h6ixx ur not cooking with that one,,neutral,0.498,,,,
lllsticklll,"@plaqueboymax I get higher than the clouds , bich , I get higher than a Kyte , I’m tryna roll another up , the mid u smoking on is light",,neutral,0.814,,,,
thywatt,what’s the carti sample on this? I can’t remember the name of the song,,neutral,0.792,,,,
actheprince,lower octave,,neutral,0.832,,,,
flamearts,maxSturdy maxSturdy maxSturdy maxSturdy,,negative,0.74,,,,
justinserene,Got these niggas cooked  Yea they standing no chance  Need a average bitch Tired a Hollywood 10’s Thinking did I fuck I’m still coming to my sense,,positive,0.5,,,,
thatclutchguy1,BANGER,,neutral,0.904,,,,
showtimejayyw,drew?,,neutral,0.647,,,,
g0ldenange1,@davidtheinfant LMFAO,,neutral,0.417,,,,
ccagoon,IM IN THE HILLS WIT A TON OF WHITE GIRLS AND THEY LOOK LIKE PARIS 😩😩😩,,neutral,0.602,,,,
scykira,mmmmm,,neutral,0.643,,,,
spookshiesty,swegVibe,,neutral,0.602,,,,
joeycarrot_,mmmmm,,neutral,0.583,,,,
vlouts,HOLLON,,neutral,0.782,,,,
5starwillis,plaqueboyLogo plaqueboyLogo plaqueboyLogo,,neutral,0.498,,,,
eshkety,mmm,,neutral,0.566,,,,
flamearts,MMMM,,positive,0.48,,,,
drugsrbad9,yes,,neutral,0.806,,,,
4682p,W  W W W W,,neutral,0.801,,,,
wait4thesorry,plaqueboyReverse plaqueboyReverse,,neutral,0.779,,,,
4682p,w W w  w W,,neutral,0.587,,,,
jrthegoat2121,MMMMMM,,neutral,0.58,,,,
vikgonnabegr8,Braaa,,positive,0.817,,,,
eshkety,yass,,positive,0.875,,,,
spookshiesty,you can do it pal,,neutral,0.737,,,,
cashboynoah,i feel like kanye west i made dis trough the wire,,neutral,0.508,,,,
4682p,4444 SHIIIT,,positive,0.743,,,,
gffshane,YESWSSS,,,,,,,
9,,,negative,0.885,,,,
robtoooraw,I don’t fuck with Brooke’s cause it’s so demanding if you don’t get money I can’t understand it,,neutral,0.85,,,,
ikkyu_im,PBM help arky with the c ake,,negative,0.576,,,,
chewtmii,yea she eat my jalooer like a fruiter tooter,,negative,0.429,,,,
vikgonnabegr8,😭😭😭😭,,neutral,0.611,,,,
adrianthewunnnnnn,and they say Ima plant bih,,negative,0.533,,,,
toylettreat,free style it u aint a pussy,,positive,0.847,,,,
gffshane,YESSSSSSSSS,,positive,0.5,,,,
3trill,BANGER,,negative,0.541,,,,
seagovillian,MARRIED TO THESE RACKS  WHY SHE TALKING MARRIAGE?  IM AT THE HITLON I AINT TALING PARIS  SHE WANNA RIDE THE WHEEL LET HER RIDE THE FERRIS,,neutral,0.454,,,,
yasmeenlawal25,BAM,,positive,0.794,,,,
gffshane,YESSSSSSSSSS,,neutral,0.543,,,,
davidtheinfant,everyone who is suggesting lyrics u realize he’s not gonna see them or use them aka,,neutral,0.735,,,,
briannaadias,nah let the bam have its moment,,neutral,0.545,,,,
taigh219,BANGER ͏,,neutral,0.667,,,,
jussomeballhogshi,it’s plaque boy,,positive,0.5,,,,
ni6ck,BANGER,,positive,0.918,,,,
gffshane,YESSSSSSSSS OOMMMMGFF,,neutral,0.609,,,,
nevergoonie,MMMMMMM,,neutral,0.595,,,,
phatboiriq_1738,TUFF,,neutral,0.689,,,,
flamearts,dwerk,,positive,0.511,,,,
gffshane,HITTTTT,,positive,0.683,,,,
drugsrbad9,you did it again Maxwell,,neutral,0.689,,,,
yoharmony,spamming prince,,neutral,0.729,,,,
flamearts,dwerk dwerk,,neutral,0.417,,,,
saajanmann90,bitch this amiri is u Write something special below and give it some glitz in chat!,,positive,0.852,,,,
eshkety,yasssssss,,positive,0.575,,,,
gffshane,BANGERRRR,,neutral,0.85,,,,
yasmeenlawal25,dwerk ͏,,neutral,0.689,,,,
humbleboi69,dwerk,,neutral,0.812,,,,
joeycarrot_,plaqueboyPinkstar plaqueboyPinkstar plaqueboyPinkstar plaqueboyPinkstar plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo2 plaqueboyLogo plaqueboyLogo plaqueboyLogo2 plaqueboyLogo2,,neutral,0.593,,,,
ikkyu_im,MMM,,neutral,0.544,,,,
nkaicommm,WWW MAX,,neutral,0.689,,,,
taigh219,dwerk,,neutral,0.585,,,,
vikgonnabegr8,Pbnj hurry up babe,,neutral,0.618,,,,
adrianthewunnnnnn,and they sayin I’m a plant bih,,negative,0.904,,,,
robtoooraw,I don’t fuck with Brokies cause it’s so demanding if you don’t get money I can’t understand it,,neutral,0.704,,,,
ni6ck,wake up smoke dat 3.5,,neutral,0.538,,,,
gffshane,BANGERRRR FN BANGERRRR,,negative,0.733,,,,
saajanmann90,bitch this amiri dont be delirious,,neutral,0.689,,,,
mr_dragon964,dwerk,,neutral,0.575,,,,
toneha,how does he do it,,neutral,0.612,,,,
flamearts,GO dwerk GO dwerk,,neutral,0.476,,,,
solosiphonog,bitc im prince im just like thanos i wanna rule some planets,,neutral,0.531,,,,
gffshane,WAKE UP SOMKE DAT 3.5 OMFG FACTSSSS,,positive,0.839,,,,
yotruuuly,AYY,,neutral,0.497,,,,
ni6ck,tism hittin,,negative,0.756,,,,
00syxmanoftheyear,@robtoooraw fries shit drit,,neutral,0.476,,,,
ck2late,w,,positive,0.986,,,,
hotwheee,oh prince... you never fail to impress me :),,neutral,0.718,,,,
iveydropemoff,@seagovillian nah idk bout this one,,negative,0.552,,,,
yunggwan_,Im tryna beat the bitch i beat the ho ahh like I beat my dih,,neutral,0.705,,,,
seagovillian,WAKE UP SMOKE THAT 3.5,,neutral,0.638,,,,
seagovillian,TRYNA UP TURN UP ALL THEY LIFES,,positive,0.839,,,,
hemancc,AYY,,positive,0.559,,,,
flamearts,BOOM,,neutral,0.502,,,,
vikgonnabegr8,So much tism,,neutral,0.588,,,,
ni6ck,BANGER 󠀀,,neutral,0.784,,,,
0h6ixx,@davidtheinfant Jus vibe twin,,neutral,0.827,,,,
heysaz,@yunggwan_ mmmm,,neutral,0.601,,,,
toylettreat,awww pink baby is found in a room all sound proof blistiner wide eye,,positive,0.852,,,,
yotruuuly,AYY ͏,,positive,0.515,,,,
lllsticklll,"@plaqueboymax I get higher than the clouds , i get higher than a Kyte , I’m tryna roll another up , the mid u smoking on is light",,positive,0.479,,,,
kiruta999,LO,,positive,0.95,,,,
jussomeballhogshi,i i i love you,,positive,0.959,,,,
clarexvz,this amazing,,neutral,0.734,,,,
bookcase,@yunggwan_ yh u da 1 fs,,positive,0.949,,,,
toneha,this one of your best flows,,neutral,0.507,,,,
dubalumn,BANGER BANGER,,neutral,0.801,,,,
larryserl,who the beat prod,,neutral,0.507,,,,
larryserl,fr,,positive,0.71,,,,
tickleshrimp8,when max makes music i make music cuz we both finna make it out the J bleedPurple,,neutral,0.775,,,,
seagovillian,ROCKSTAR ELICS PRESLEYY,,neutral,0.632,,,,
hotwheee,@tickleshrimp8 omePfft,,neutral,0.721,,,,
amiriothegreat,ome32,,neutral,0.498,,,,
smileyywf,mmm,,neutral,0.652,,,,
larryserl,me tooo,,neutral,0.551,,,,
flamearts,ew,,neutral,0.547,,,,
joeycarrot_,ew!,,positive,0.876,,,,
seagovillian,rockstar ELVIS PRESLEYYYY,,neutral,0.679,,,,
ysirenn,mmmmmmmmmmmmm,,neutral,0.677,,,,
yotruuuly,@tickleshrimp8 slowdown,,neutral,0.547,,,,
smileyywf,ew!,,neutral,0.55,,,,
actheprince,hard,,neutral,0.551,,,,
kiruta999,ew,,neutral,0.646,,,,
playlisttrav,1 IF THIS VALID CHAT,,neutral,0.595,,,,
amiriothegreat,ew LOL,,neutral,0.535,,,,
